año,mes,cod_depto,cod_muni,obj_tra,clase_suelo,modalidad,destino,tipo_vivi,VIS_NVIS,estrato,area,unidades,licencias,cobertura
2023,09,25,758,1,2,1,1,1,2,6,503,2,2,88
2023,09,25,758,1,3,1,1,1,2,3,162,1,1,88
2023,09,25,758,1,3,1,1,1,2,5,422,1,1,88
2023,09,25,758,1,3,1,1,1,2,6,957,4,2,88
2023,09,25,769,1,3,1,1,1,2,3,475,5,5,1000+
2023,09,25,772,1,3,1,1,1,2,2,744,6,2,1000+
2023,09,25,772,1,3,1,2,0,0,0,2999,0,1,1000+
2023,09,25,779,1,1,1,1,1,2,1,210,1,1,1000+
2023,09,25,779,1,3,1,1,1,2,1,429,3,3,1000+
2023,09,25,781,1,3,1,1,1,2,1,41,1,1,302
2023,09,25,781,1,3,1,1,1,2,2,93,1,1,302
2023,09,25,785,1,1,1,1,1,2,5,282,2,1,88
2023,09,25,785,1,1,2,1,2,2,2,156,3,1,88
2023,09,25,785,1,1,2,1,2,2,3,231,3,1,88
2023,09,25,785,1,3,1,1,1,2,3,348,2,2,88
2023,09,25,785,1,3,1,1,1,2,5,103,1,1,88
2023,09,25,793,1,3,1,1,1,2,1,42,1,1,302
2023,09,25,797,1,1,1,1,1,2,4,338,1,1,1000+
2023,09,25,797,1,3,1,1,1,2,1,140,1,1,1000+
2023,09,25,797,1,3,1,1,1,2,4,846,8,6,1000+
2023,09,25,797,1,3,2,1,1,2,2,70,1,1,1000+
2023,09,25,797,1,3,2,1,1,2,3,150,1,1,1000+
2023,09,25,799,1,1,1,1,1,2,4,334,1,1,88
2023,09,25,799,1,1,1,1,2,2,4,2950,31,3,88
2023,09,25,799,1,3,1,1,1,2,2,317,3,2,88
2023,09,25,799,1,3,1,1,1,2,3,550,2,2,88
2023,09,25,805,1,1,1,1,1,2,1,312,2,2,1000+
2023,09,25,805,1,3,1,1,1,2,1,79,1,1,1000+
2023,09,25,807,1,3,1,1,1,2,2,177,1,1,1000+
2023,09,25,815,1,1,1,1,1,2,1,1124,9,8,302
2023,09,25,815,1,1,1,1,1,2,2,589,5,5,302
2023,09,25,815,1,1,1,5,0,0,0,36,0,0,302
2023,09,25,815,1,1,2,1,2,2,3,892,2,1,302
2023,09,25,815,1,3,1,1,1,2,1,314,2,2,302
2023,09,25,817,1,2,1,4,0,0,0,3423,0,1,88
2023,09,25,841,1,1,1,1,1,2,2,99,1,1,1000+
2023,09,25,841,1,1,2,1,1,2,2,161,1,1,1000+
2023,09,25,841,1,3,1,1,1,2,2,310,4,4,1000+
2023,09,25,843,1,1,1,1,1,2,2,241,3,2,302
2023,09,25,843,1,1,1,1,1,2,3,2468,14,14,302
2023,09,25,843,1,1,1,5,0,0,0,308,0,0,302
2023,09,25,843,1,1,2,1,1,2,2,140,1,2,302
2023,09,25,843,1,1,2,1,1,2,3,240,0,1,302
2023,09,25,843,1,3,1,1,1,2,2,227,2,2,302
2023,09,25,845,1,1,1,1,1,2,2,141,1,1,1000+
2023,09,25,851,1,1,1,1,1,2,1,359,1,1,1000+
2023,09,25,862,1,1,1,1,1,2,2,87,1,1,1000+
2023,09,25,862,1,3,1,1,1,2,2,202,2,2,1000+
2023,09,25,867,1,3,1,1,1,2,1,80,1,1,1000+
2023,09,25,871,1,1,1,5,0,0,0,53,0,1,1000+
2023,09,25,873,1,1,1,1,1,2,2,1224,6,5,1000+
2023,09,25,873,1,1,1,5,0,0,0,270,0,1,1000+
2023,09,25,873,1,3,1,1,1,2,2,219,2,2,1000+
2023,09,25,875,1,1,1,1,1,2,2,222,2,1,302
2023,09,25,875,1,1,1,1,1,2,3,286,2,2,302
2023,09,25,875,1,1,1,5,0,0,0,212,0,0,302
2023,09,25,875,1,3,1,1,1,3,1,528,6,6,302
2023,09,25,899,1,1,1,1,1,2,1,72,1,1,77
2023,09,25,899,1,1,1,1,1,2,2,448,4,3,77
2023,09,25,899,1,1,1,1,1,2,3,82,1,0,77
2023,09,25,899,1,1,1,1,2,2,2,816,8,3,77
2023,09,25,899,1,1,1,4,0,0,0,1433,0,1,77
2023,09,25,899,1,1,1,5,0,0,0,786,0,2,77
2023,09,25,899,1,1,2,1,1,2,1,437,2,4,77
2023,09,25,899,1,1,2,1,1,2,2,20,0,1,77
2023,09,25,899,1,1,2,1,1,2,3,103,1,1,77
2023,09,25,899,1,2,1,1,1,2,2,214,1,1,77
2023,09,25,899,1,2,1,4,0,0,0,3941,0,3,77
2023,09,25,899,1,2,1,5,0,0,0,567,0,1,77
2023,09,25,899,1,3,1,1,1,2,3,112,1,1,77
2023,09,25,899,1,3,1,1,1,2,5,177,1,1,77
2023,09,27,001,1,1,1,1,1,2,1,171,2,1,77
2023,09,27,001,1,1,1,1,2,2,2,250,3,1,77
2023,09,27,001,1,1,1,5,0,0,0,480,0,1,77
2023,09,27,245,1,1,1,1,1,2,2,537,2,2,1000+
2023,09,27,245,1,1,1,1,2,3,2,315,6,1,1000+
2023,09,27,245,1,1,1,3,0,0,0,371,0,1,1000+
2023,09,27,245,1,1,1,5,0,0,0,63,0,0,1000+
2023,09,27,361,1,1,1,1,1,2,1,617,4,3,1000+
2023,09,27,361,1,1,1,1,2,2,1,441,4,1,1000+
2023,09,27,787,1,1,1,1,1,2,1,95,1,1,1000+
2023,09,41,001,1,1,1,1,1,2,1,343,2,2,77
2023,09,41,001,1,1,1,1,1,2,2,1780,13,9,77
2023,09,41,001,1,1,1,5,0,0,0,1891,0,4,77
2023,09,41,001,1,1,1,8,0,0,0,517,0,2,77
2023,09,41,001,1,1,2,1,1,2,2,188,0,2,77
2023,09,41,001,1,1,2,5,0,0,0,391,0,1,77
2023,09,41,001,1,1,2,7,0,0,0,125,0,1,77
2023,09,41,001,1,1,2,8,0,0,0,737,0,3,77
2023,09,41,006,1,1,1,1,1,2,2,273,4,2,1000+
2023,09,41,006,1,1,1,1,2,2,1,372,12,2,1000+
2023,09,41,013,1,1,1,7,0,0,0,3975,0,1,1000+
2023,09,41,016,1,1,1,1,1,1,1,141,2,1,302
2023,09,41,020,1,1,1,1,1,2,2,98,1,1,1000+
2023,09,41,026,1,3,1,1,1,2,2,564,2,2,1000+
2023,09,41,026,1,3,1,12,0,0,0,965,0,1,1000+
2023,09,41,132,1,1,1,1,1,2,1,90,1,1,1000+
2023,09,41,132,1,1,1,8,0,0,0,4950,0,1,1000+
2023,09,41,132,1,1,2,1,1,2,1,94,1,1,1000+
2023,09,41,298,1,1,1,1,1,1,2,125,1,1,77
2023,09,41,298,1,1,1,1,1,1,3,128,2,1,77
2023,09,41,298,1,1,1,1,1,2,2,103,2,2,77
2023,09,41,298,1,1,1,1,1,3,1,136,2,2,77
2023,09,41,298,1,1,1,5,0,0,0,1268,0,4,77
2023,09,41,298,1,1,2,1,1,2,2,100,1,1,77
2023,09,41,298,1,1,2,1,1,2,3,186,3,2,77
2023,09,41,298,1,1,2,1,2,2,3,155,3,1,77
2023,09,41,298,1,1,2,5,0,0,0,851,0,1,77
2023,09,41,298,1,2,1,1,1,2,2,189,2,1,77
2023,09,41,298,1,3,1,10,0,0,0,363,0,1,77
2023,09,41,306,1,1,1,1,1,2,2,192,2,2,302
2023,09,41,306,1,1,1,5,0,0,0,231,0,1,302
2023,09,41,306,1,1,2,4,0,0,0,139,0,1,302
2023,09,41,306,1,3,1,1,1,2,2,77,1,1,302
2023,09,41,349,1,1,1,1,1,2,2,259,2,2,1000+
2023,09,41,359,1,1,1,1,1,2,1,41,1,0,1000+
2023,09,41,359,1,1,1,5,0,0,0,51,0,1,1000+
2023,09,41,359,1,3,1,1,1,2,1,233,1,1,1000+
2023,09,41,378,1,1,1,1,1,2,2,304,2,2,1000+
2023,09,41,378,1,1,1,1,2,2,2,105,2,1,1000+
2023,09,41,396,1,1,1,1,1,2,2,531,3,3,302
2023,09,41,396,1,1,2,5,0,0,0,60,0,1,302
2023,09,41,483,1,3,1,7,0,0,0,2447,0,1,1000+
2023,09,41,524,1,1,1,1,1,1,2,191,3,2,302
2023,09,41,524,1,2,1,1,1,2,3,158,1,1,302
2023,09,41,524,1,3,1,1,1,2,4,274,2,1,302
2023,09,41,548,1,1,1,1,1,2,2,258,2,2,1000+
2023,09,41,551,1,1,1,1,1,2,1,2665,27,16,77
2023,09,41,551,1,1,1,1,1,2,2,1780,17,12,77
2023,09,41,551,1,1,1,1,1,2,3,1263,9,6,77
2023,09,41,551,1,1,1,1,2,2,3,1571,21,5,77
2023,09,41,551,1,1,1,5,0,0,0,1780,0,6,77
2023,09,41,551,1,1,1,10,0,0,0,1994,0,2,77
2023,09,41,551,1,3,1,1,1,2,1,949,3,3,77
2023,09,41,551,1,3,1,1,1,2,2,113,1,1,77
2023,09,41,551,1,3,1,1,1,2,3,1652,5,5,77
2023,09,41,615,1,1,1,1,1,1,2,102,2,2,302
2023,09,41,615,1,1,1,1,1,2,2,725,7,5,302
2023,09,41,615,1,1,1,1,1,2,3,252,2,2,302
2023,09,41,615,1,1,1,1,2,1,1,36,1,1,302
2023,09,41,615,1,1,1,1,2,2,2,436,7,1,302
2023,09,41,615,1,2,1,1,1,2,2,74,1,1,302
2023,09,41,615,1,2,1,1,1,2,3,704,2,2,302
2023,09,41,615,1,3,1,1,1,2,3,819,3,3,302
2023,09,41,615,1,3,1,1,1,2,4,153,1,1,302
2023,09,41,615,1,3,1,5,0,0,0,11,0,1,302
2023,09,41,660,1,1,1,1,1,2,2,154,1,1,1000+
2023,09,41,668,1,1,1,1,1,2,2,49,1,1,1000+
2023,09,41,797,1,1,1,1,1,2,1,96,1,1,1000+
2023,09,41,807,1,3,1,2,0,0,0,4189,0,1,1000+
2023,09,41,872,1,1,2,1,2,2,2,92,1,1,1000+
2023,09,44,035,1,1,1,1,1,3,2,189,1,1,302
2023,09,44,035,1,1,1,1,2,3,2,174,3,0,302
2023,09,44,035,1,1,1,5,0,0,0,346,0,1,302
2023,09,44,078,1,1,1,1,2,2,3,152,1,1,302
2023,09,44,078,1,1,1,5,0,0,0,147,0,0,302
2023,09,44,090,1,1,1,1,1,2,2,222,1,1,302
2023,09,44,090,1,1,1,1,1,3,1,1800,40,1,302
2023,09,44,098,1,1,1,1,1,2,1,254,3,3,1000+
2023,09,44,110,1,1,1,1,2,2,1,235,4,4,1000+
2023,09,44,650,1,1,1,1,1,2,2,161,1,1,302
2023,09,44,847,1,1,1,10,0,0,0,490,0,1,1000+
2023,09,44,847,1,3,1,5,0,0,0,112,0,1,1000+
2023,09,47,001,1,1,1,1,1,2,3,312,4,3,77
2023,09,47,001,1,1,1,1,2,2,3,154,2,1,77
2023,09,47,001,1,1,1,1,2,2,4,21605,335,1,77
2023,09,47,001,1,1,2,1,1,2,3,48,1,1,77
2023,09,47,001,1,1,2,1,2,2,3,66,1,1,77
2023,09,47,001,1,1,2,5,0,0,0,151,0,2,77
2023,09,47,001,1,2,2,5,0,0,0,48,0,1,77
2023,09,47,001,1,3,1,6,0,0,0,309,0,1,77
2023,09,47,001,2,1,2,1,1,2,5,23,0,1,77
2023,09,47,001,2,1,2,1,2,2,2,155,2,1,77
2023,09,47,189,1,1,1,1,1,2,2,240,1,1,302
2023,09,47,189,1,1,1,1,2,2,3,249,5,1,302
2023,09,47,189,1,1,1,5,0,0,0,105,0,1,302
2023,09,47,245,1,1,1,1,1,2,1,232,2,2,302
2023,09,47,245,1,1,1,1,1,2,3,181,1,1,302
2023,09,47,245,1,1,1,5,0,0,0,91,0,0,302
2023,09,47,245,1,1,1,7,0,0,0,253,0,1,302
2023,09,47,555,1,1,1,1,1,2,2,169,2,2,302
2023,09,47,555,1,1,1,1,2,2,3,440,3,1,302
2023,09,47,555,1,1,1,5,0,0,0,236,0,0,302
2023,09,47,555,2,1,2,10,0,0,0,100,0,1,302
2023,09,47,980,1,1,1,5,0,0,0,2068,0,2,1000+
2023,09,47,980,1,3,1,3,0,0,0,498,0,1,1000+
2023,09,50,001,1,1,1,1,1,2,1,183,1,1,77
2023,09,50,001,1,1,1,1,1,2,2,1181,10,10,77
2023,09,50,001,1,1,1,1,1,2,3,2136,17,16,77
2023,09,50,001,1,1,1,1,1,2,4,170,1,1,77
2023,09,50,001,1,1,1,1,2,2,1,481,2,1,77
2023,09,50,001,1,1,1,1,2,2,3,5248,64,1,77
2023,09,50,001,1,1,1,1,2,2,4,780,6,1,77
2023,09,50,001,1,1,1,1,2,2,5,9955,55,1,77
2023,09,50,001,1,1,1,3,0,0,0,2652,0,1,77
2023,09,50,001,1,1,1,5,0,0,0,1283,0,2,77
2023,09,50,001,1,1,1,7,0,0,0,1249,0,1,77
2023,09,50,001,1,2,1,1,1,2,4,4890,19,5,77
2023,09,50,001,1,2,1,1,1,2,5,216,1,1,77
2023,09,50,001,1,2,1,1,2,2,4,5697,26,1,77
2023,09,50,006,1,1,1,1,1,2,2,1820,20,19,302
2023,09,50,006,1,1,1,1,1,2,3,764,7,5,302
2023,09,50,006,1,1,1,1,2,2,2,420,5,1,302
2023,09,50,006,1,1,1,5,0,0,0,541,0,2,302
2023,09,50,006,1,3,1,1,1,2,1,90,1,1,302
2023,09,50,006,1,3,1,1,1,2,2,39,1,1,302
2023,09,50,110,1,1,1,1,2,2,3,860,13,1,1000+
2023,09,50,150,1,1,1,1,1,2,3,157,1,1,1000+
2023,09,50,223,1,1,1,1,1,1,1,111,1,1,1000+
2023,09,50,223,1,1,1,1,1,2,1,309,2,2,1000+
2023,09,50,226,1,1,1,1,1,2,1,133,2,2,1000+
2023,09,50,226,1,2,1,1,1,2,1,100,1,1,1000+
2023,09,50,313,1,1,1,1,1,2,2,883,10,10,302
2023,09,50,313,1,1,1,1,1,2,3,165,1,1,302
2023,09,50,313,1,1,1,5,0,0,0,299,0,1,302
2023,09,50,313,1,1,1,9,0,0,0,2272,0,1,302
2023,09,50,318,1,1,1,1,1,2,3,704,3,3,1000+
2023,09,50,318,1,1,2,1,1,2,2,79,1,1,1000+
2023,09,50,318,1,1,2,1,1,2,3,495,2,2,1000+
2023,09,50,330,1,1,1,1,1,2,2,186,2,2,1000+
2023,09,50,568,1,1,1,1,1,2,3,322,3,3,1000+
2023,09,50,568,1,1,1,1,2,2,2,694,6,1,1000+
2023,09,50,568,1,1,1,5,0,0,0,105,0,1,1000+
2023,09,50,573,1,1,1,1,1,2,1,75,1,1,302
2023,09,50,573,1,1,1,1,1,2,2,795,5,4,302
2023,09,50,573,1,1,1,1,1,2,3,540,3,1,302
2023,09,50,573,1,2,1,1,1,2,2,234,1,1,302
2023,09,50,573,1,3,1,2,0,0,0,897,0,1,302
2023,09,50,573,1,3,1,4,0,0,0,4207,0,1,302
2023,09,50,606,1,1,1,1,1,2,1,53,1,1,302
2023,09,50,606,1,1,1,5,0,0,0,181,0,1,302
2023,09,50,606,1,1,2,1,1,2,1,34,0,2,302
2023,09,50,606,1,2,1,1,1,2,1,244,2,2,302
2023,09,50,606,1,2,2,1,1,2,1,287,1,1,302
2023,09,50,606,1,3,1,1,1,2,1,647,3,3,302
2023,09,50,680,1,1,1,1,1,3,1,62,1,1,1000+
2023,09,50,689,1,1,1,1,1,2,2,1170,5,5,1000+
2023,09,50,689,1,3,1,1,1,2,2,229,1,1,1000+
2023,09,52,001,1,1,1,1,1,2,1,264,4,3,77
2023,09,52,001,1,1,1,1,2,2,1,108,2,1,77
2023,09,52,001,1,1,1,1,2,2,2,525,7,3,77
2023,09,52,001,1,1,1,1,2,2,3,2799,34,1,77
2023,09,52,001,1,1,1,3,0,0,0,1353,0,0,77
2023,09,52,001,1,1,1,5,0,0,0,3044,0,3,77
2023,09,52,001,1,1,1,11,0,0,0,203,0,1,77
2023,09,52,001,1,1,2,1,1,2,1,84,0,1,77
2023,09,52,001,1,1,2,1,1,2,2,20,0,1,77
2023,09,52,001,1,1,2,1,2,2,1,387,6,4,77
2023,09,52,001,1,1,2,1,2,2,2,60,2,1,77
2023,09,52,001,1,1,2,1,2,2,3,371,2,1,77
2023,09,52,001,1,1,2,1,2,2,4,105,2,1,77
2023,09,52,001,1,1,2,6,0,0,0,119,0,1,77
2023,09,52,001,1,2,1,1,1,2,1,511,2,2,77
2023,09,52,001,1,2,1,1,1,2,2,75,1,1,77
2023,09,52,001,1,2,1,1,2,2,1,515,8,1,77
2023,09,52,001,1,2,2,1,1,2,1,29,1,1,77
2023,09,52,001,1,3,1,1,1,2,1,568,3,3,77
2023,09,52,001,1,3,1,1,1,2,4,849,3,2,77
2023,09,52,001,1,3,1,1,2,2,1,116,2,1,77
2023,09,52,001,1,3,1,2,0,0,0,1296,0,1,77
2023,09,52,001,1,3,2,1,1,2,1,69,0,1,77
2023,09,52,019,1,1,1,1,1,3,1,100,2,0,302
2023,09,52,019,1,1,1,1,2,3,1,9168,200,1,302
2023,09,52,022,1,3,1,2,0,0,0,455,0,1,1000+
2023,09,52,036,1,1,1,1,1,2,2,359,2,2,1000+
2023,09,52,036,2,1,2,1,1,2,2,87,1,1,1000+
2023,09,52,203,1,1,1,1,1,2,1,89,1,1,1000+
2023,09,52,207,1,3,1,1,1,2,2,137,1,1,1000+
2023,09,52,207,1,3,1,5,0,0,0,180,0,1,1000+
2023,09,52,215,1,1,1,1,1,2,1,267,1,1,1000+
2023,09,52,227,1,1,1,1,2,2,3,266,3,1,1000+
2023,09,52,227,1,1,1,5,0,0,0,72,0,0,1000+
2023,09,52,240,1,3,1,1,1,2,3,512,2,2,1000+
2023,09,52,256,1,3,1,10,0,0,0,793,0,1,1000+
2023,09,52,260,1,1,2,1,2,2,2,133,1,1,1000+
2023,09,52,317,1,1,1,8,0,0,0,3923,0,1,1000+
2023,09,52,320,1,1,1,1,1,2,1,182,1,1,1000+
2023,09,52,320,1,1,1,5,0,0,0,37,0,0,1000+
2023,09,52,352,1,3,1,1,1,2,2,434,2,2,1000+
2023,09,52,352,2,1,2,8,0,0,0,49,0,1,1000+
2023,09,52,354,1,1,1,1,1,2,1,147,1,1,1000+
2023,09,52,354,1,3,1,1,1,2,2,1722,9,1,1000+
2023,09,52,356,1,1,1,1,1,2,1,186,1,1,77
2023,09,52,356,1,1,1,1,1,2,2,592,2,2,77
2023,09,52,356,1,1,1,1,1,2,3,332,3,3,77
2023,09,52,356,1,1,1,1,2,2,2,621,6,2,77
2023,09,52,356,1,1,1,1,2,2,3,424,4,1,77
2023,09,52,356,1,1,1,5,0,0,0,125,0,0,77
2023,09,52,356,2,1,2,1,1,2,2,99,1,2,77
2023,09,52,356,2,1,2,5,0,0,0,3327,0,1,77
2023,09,52,356,2,1,2,11,0,0,0,869,0,0,77
2023,09,52,381,1,1,1,1,1,2,1,135,1,1,1000+
2023,09,52,480,1,1,1,1,1,2,2,372,2,2,302
2023,09,52,480,1,3,1,1,1,2,2,114,1,1,302
2023,09,52,573,1,1,1,1,1,2,1,46,1,1,1000+
2023,09,52,585,1,1,1,1,1,2,1,37,1,1,1000+
2023,09,52,585,1,1,1,1,1,2,2,715,3,3,1000+
2023,09,52,585,1,1,2,1,1,2,2,152,0,1,1000+
2023,09,52,585,1,3,1,2,0,0,0,1306,0,1,1000+
2023,09,52,678,1,1,1,1,2,2,2,392,4,1,1000+
2023,09,52,683,1,1,1,1,1,2,2,339,1,1,302
2023,09,52,720,1,1,1,1,1,2,1,352,2,2,1000+
2023,09,52,835,1,1,1,1,1,2,2,130,1,1,1000+
2023,09,52,835,1,1,1,1,2,2,2,510,6,1,1000+
2023,09,52,835,1,1,1,2,0,0,0,869,0,1,1000+
2023,09,52,835,1,1,1,4,0,0,0,571,0,1,1000+
2023,09,52,835,1,1,1,5,0,0,0,396,0,1,1000+
2023,09,52,838,1,1,1,1,1,2,1,63,1,1,302
2023,09,52,838,1,1,1,1,1,2,2,112,1,1,302
2023,09,54,001,1,1,1,1,1,2,2,194,2,2,77
2023,09,54,001,1,1,1,1,1,2,3,308,3,3,77
2023,09,54,001,1,1,1,1,1,2,4,356,2,2,77
2023,09,54,001,1,1,1,1,2,1,3,811,10,1,77
2023,09,54,001,1,1,1,1,2,2,4,421,6,2,77
2023,09,54,001,1,1,1,2,0,0,0,822,0,1,77
2023,09,54,001,1,1,1,5,0,0,0,2206,0,7,77
2023,09,54,001,1,1,2,1,1,2,1,47,0,7,77
2023,09,54,001,1,1,2,1,1,2,2,55,0,8,77
2023,09,54,001,1,1,2,1,1,2,3,21,0,1,77
2023,09,54,001,1,1,2,5,0,0,0,417,0,1,77
2023,09,54,001,1,1,2,7,0,0,0,91,0,1,77
2023,09,54,001,1,1,2,12,0,0,0,43,0,1,77
2023,09,54,099,1,1,1,1,1,2,2,145,2,2,302
2023,09,54,099,1,2,1,1,2,2,2,172,2,1,302
2023,09,54,128,1,1,1,1,2,2,2,258,4,1,1000+
2023,09,54,128,1,3,1,1,1,2,2,139,1,1,1000+
2023,09,54,172,1,1,1,1,1,2,1,195,1,1,302
2023,09,54,172,1,1,1,1,1,2,2,306,2,2,302
2023,09,54,172,1,1,1,1,1,2,3,425,4,3,302
2023,09,54,172,1,1,1,5,0,0,0,38,0,0,302
2023,09,54,172,1,3,1,1,1,2,1,1033,8,7,302
2023,09,54,172,1,3,1,1,1,2,2,548,5,5,302
2023,09,54,172,1,3,2,1,1,2,2,49,0,1,302
2023,09,54,174,1,1,1,1,1,2,1,591,7,4,1000+
2023,09,54,174,1,1,1,1,2,2,1,309,3,1,1000+
2023,09,54,261,1,1,1,1,2,2,3,460,4,1,77
2023,09,54,261,1,1,2,1,1,2,2,120,1,1,77
2023,09,54,313,1,1,2,1,2,2,2,169,2,2,1000+
2023,09,54,385,1,1,1,1,1,2,2,60,1,1,1000+
2023,09,54,405,1,1,1,1,1,1,2,765,8,1,77
2023,09,54,405,1,1,1,1,1,2,2,242,4,2,77
2023,09,54,405,1,1,1,1,1,2,4,282,1,1,77
2023,09,54,405,2,1,2,1,1,2,2,44,1,1,77
2023,09,54,405,2,1,2,1,2,2,3,105,2,1,77
2023,09,54,405,2,1,2,4,0,0,0,3125,0,1,77
2023,09,54,498,1,1,1,1,1,2,1,283,4,4,77
2023,09,54,498,1,1,1,1,2,2,1,505,4,2,77
2023,09,54,498,1,1,2,1,1,2,1,58,0,1,77
2023,09,54,498,1,1,2,1,2,2,1,67,1,1,77
2023,09,54,498,1,3,1,1,1,2,1,120,1,1,77
2023,09,54,518,1,1,1,1,1,2,1,132,1,1,302
2023,09,54,518,1,1,1,1,1,2,2,240,1,1,302
2023,09,54,518,1,1,1,1,1,2,3,180,2,2,302
2023,09,54,518,1,1,1,1,2,2,1,173,3,1,302
2023,09,54,518,1,1,1,1,2,2,3,346,3,1,302
2023,09,54,518,1,1,2,1,1,2,2,102,1,2,302
2023,09,54,518,1,1,2,1,2,2,2,1083,15,6,302
2023,09,54,520,1,1,1,1,1,2,2,100,1,1,1000+
2023,09,54,660,1,1,2,1,2,2,2,275,4,2,302
2023,09,54,673,1,1,1,5,0,0,0,132,0,1,302
2023,09,54,720,1,1,1,1,1,2,1,308,3,2,302
2023,09,54,720,1,2,1,1,1,2,1,138,1,1,302
2023,09,54,810,1,1,1,5,0,0,0,50,0,1,302
2023,09,54,810,1,3,1,5,0,0,0,59,0,1,302
2023,09,54,820,1,1,1,1,1,2,2,100,1,1,302
2023,09,54,874,1,1,1,1,1,2,3,642,10,2,77
2023,09,54,874,1,1,1,1,1,2,4,956,4,4,77
2023,09,54,874,1,1,1,1,1,2,5,1924,6,6,77
2023,09,54,874,1,1,2,1,1,2,3,241,2,3,77
2023,09,54,874,1,1,2,1,1,2,5,45,1,1,77
2023,09,63,001,1,1,1,1,1,1,1,102,2,1,77
2023,09,63,001,1,1,1,1,1,1,2,85,2,1,77
2023,09,63,001,1,1,1,1,1,2,2,60,1,1,77
2023,09,63,001,1,1,1,1,1,2,3,364,5,3,77
2023,09,63,001,1,1,1,1,1,2,4,441,1,1,77
2023,09,63,001,1,1,1,1,1,2,6,418,1,1,77
2023,09,63,001,1,1,1,1,2,1,1,21267,420,1,77
2023,09,63,001,1,1,1,1,2,2,5,2299,42,1,77
2023,09,63,001,1,1,1,5,0,0,0,480,0,2,77
2023,09,63,001,1,1,2,1,1,2,2,276,3,5,77
2023,09,63,001,1,1,2,1,1,2,3,357,6,6,77
2023,09,63,001,1,1,2,1,2,2,2,148,2,1,77
2023,09,63,001,1,1,2,1,2,2,3,149,2,1,77
2023,09,63,001,2,1,2,1,1,2,2,51,0,1,77
2023,09,63,001,2,1,2,1,1,2,3,15,0,2,77
2023,09,63,001,2,1,2,1,1,2,4,100,0,1,77
2023,09,63,001,2,1,2,5,0,0,0,28,0,0,77
2023,09,63,111,1,1,1,1,1,2,2,90,1,1,1000+
2023,09,63,111,1,1,1,5,0,0,0,80,0,0,1000+
2023,09,63,130,1,1,1,1,1,2,3,132,2,1,77
2023,09,63,130,1,1,1,5,0,0,0,181,0,1,77
2023,09,63,130,1,1,2,1,1,2,2,113,2,2,77
2023,09,63,130,1,1,2,1,1,2,3,111,1,2,77
2023,09,63,130,1,2,1,1,1,2,4,269,1,1,77
2023,09,63,190,1,1,1,1,1,1,1,238,2,2,302
2023,09,63,190,1,1,1,1,1,2,3,474,3,2,302
2023,09,63,190,1,1,1,5,0,0,0,388,0,1,302
2023,09,63,190,1,1,2,1,1,2,2,62,1,1,302
2023,09,63,190,1,1,2,1,1,2,3,41,1,1,302
2023,09,63,190,1,2,1,1,1,2,4,377,1,1,302
2023,09,63,212,1,1,1,1,1,2,2,398,1,1,1000+
2023,09,63,212,1,1,2,1,1,2,2,84,1,1,1000+
2023,09,63,272,1,1,1,1,1,2,2,75,1,1,1000+
2023,09,63,272,1,1,1,1,1,2,3,219,1,1,1000+
2023,09,63,272,1,3,1,1,1,2,3,582,1,1,1000+
2023,09,63,272,1,3,1,1,1,2,4,263,1,1,1000+
2023,09,63,401,1,1,2,1,1,2,3,156,2,2,302
2023,09,63,470,1,1,2,1,1,2,3,20,0,1,302
2023,09,63,470,1,1,2,1,2,2,3,73,1,1,302
2023,09,63,470,1,1,2,1,2,2,4,344,5,2,302
2023,09,63,548,1,1,1,1,1,2,3,101,1,1,1000+
2023,09,63,548,1,1,1,5,0,0,0,90,0,0,1000+
2023,09,63,548,1,1,2,1,1,2,2,44,1,1,1000+
2023,09,63,594,1,1,1,1,1,1,2,483,6,4,1000+
2023,09,63,594,1,1,1,1,1,2,2,176,1,1,1000+
2023,09,63,594,1,1,2,1,1,2,2,214,3,3,1000+
2023,09,63,594,1,3,1,1,1,1,2,216,1,1,1000+
2023,09,63,594,1,3,2,1,1,2,2,172,0,2,1000+
2023,09,63,690,1,1,2,1,1,2,2,2,0,1,1000+
2023,09,66,001,1,1,1,1,1,1,2,303,3,1,77
2023,09,66,001,1,1,1,1,1,2,1,246,5,3,77
2023,09,66,001,1,1,1,1,1,2,2,958,11,6,77
2023,09,66,001,1,1,1,1,1,2,3,609,8,5,77
2023,09,66,001,1,1,1,1,1,2,4,72,1,1,77
2023,09,66,001,1,1,1,1,1,3,2,87,2,1,77
2023,09,66,001,1,1,1,1,2,2,2,384,6,2,77
2023,09,66,001,1,1,1,1,2,2,5,366,3,1,77
2023,09,66,001,1,1,1,4,0,0,0,241,0,1,77
2023,09,66,001,1,1,1,5,0,0,0,965,0,2,77
2023,09,66,001,1,1,2,1,1,2,2,82,0,1,77
2023,09,66,001,1,1,2,1,1,2,3,55,1,1,77
2023,09,66,001,1,1,2,1,1,2,4,82,1,1,77
2023,09,66,001,1,2,1,1,1,2,5,466,2,2,77
2023,09,66,001,1,2,1,1,1,2,6,5825,13,13,77
2023,09,66,001,1,2,1,4,0,0,0,2058,0,1,77
2023,09,66,001,1,2,2,1,1,2,6,444,0,2,77
2023,09,66,001,1,3,1,1,1,2,4,234,3,1,77
2023,09,66,001,1,3,1,1,1,2,5,601,3,3,77
